index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
211,"Журов  !
опереться
Симончик",Журов 11 Спереться СиУс#,журов  ! опереться симончик,журов 11 спереться сиус#,False,0.3333333333333333,0.75,0.12777777777777788
212,9352767310,9852767919,9352767310,9852767919,False,0.3,1.0,0.18000000000000005
213,сойка,сйка,сойка,сйка,False,0.2,1.0,0.06000000000000005
214,Филатова,филатова,филатова,филатова,True,0.0,0.0,0.0
215,Саввин,(овВ Н,саввин,(овв н,False,0.5,2.0,0.33333333333333337
216,Сонька-,(онк,сонька-,(онк,False,0.5714285714285714,1.0,0.2738095238095237
217,"Феоктистова term
диоптрия бензопила
Ананьева скучноватый
расстаться 9336428168(",Феоктистова {ег диоптрия бензопила Ананьева скучноватыи расстаться 9336428168(,феоктистова term диоптрия бензопила ананьева скучноватый расстаться 9336428168(,феоктистова {ег диоптрия бензопила ананьева скучноватыи расстаться 9336428168(,False,0.06329113924050633,0.25,0.05804977323964666
218,"coat
бзик",~ф би,coat бзик,~ф би,False,0.6666666666666666,1.0,0.3555555555555555
219,"Демкин
51729",ДЕМКИН 51729,демкин 51729,демкин 51729,True,0.0,0.0,0.0
220,"хорошее
слалом
сгубить
Чуйков",хорошее СЛОЛОМ Чуйков #сагыла Пп сане сеубшшь,хорошее слалом сгубить чуйков,хорошее слолом чуйков #сагыла пп сане сеубшшь,False,0.9310344827586207,1.5,0.1564750957854406
221,"слушок
уборочная
дожать
процедура",слушок  борочная дожать процедура,слушок уборочная дожать процедура,слушок  борочная дожать процедура,False,0.030303030303030304,0.25,0.06212121212121213
222,брахман,бр их ман,брахман,бр их ман,False,0.42857142857142855,3.0,0.12698412698412698
223,Алданов,Алданов,алданов,алданов,True,0.0,0.0,0.0
224,"идея гогот
Фоменкова",з 1 3,идея гогот фоменкова,з 1 3,False,0.9,1.0,0.5
225,"опора;
свыше
диета",опора; свыше дчеша,опора; свыше диета,опора; свыше дчеша,False,0.1111111111111111,0.3333333333333333,0.0444444444444444
226,Журкин,Журкин,журкин,журкин,True,0.0,0.0,0.0
227,"равелин
актуально;",раселин акшуалоно;,равелин актуально;,раселин акшуалоно;,False,0.16666666666666666,1.0,0.10666666666666669
228,челядь,Неяя ],челядь,неяя ],False,0.6666666666666666,2.0,0.44444444444444453
229,"Караулов
Шанчук
купить залежь",Караулов Шанук купигь ЗаЛеЖь,караулов шанчук купить залежь,караулов шанук купигь залежь,False,0.06896551724137931,0.5,0.020935960591133007
230,"штангист студить-
филин Колосовский",штангист студигь- филин Колосовский,штангист студить- филин колосовский,штангист студигь- филин колосовский,False,0.02857142857142857,0.25,0.011428571428571344
231,чаек больше,чСеК болье,чаек больше,чсек болье,False,0.18181818181818182,1.0,0.08454545454545448
232,маржа,маржа,маржа,маржа,True,0.0,0.0,0.0
233,"гжель
целый",2ж елъ целыб,гжель целый,2ж елъ целыб,False,0.36363636363636365,1.5,0.24368686868686862
234,непредвиденный,вотродолдОпАхД,непредвиденный,вотродолдопахд,False,0.7857142857142857,1.0,0.5595238095238095
235,9419380237,@еззота,9419380237,@еззота,False,1.0,1.0,1.0
236,"метелка
трейдер:
приход",МеПеЛКО шрейер; п-Ш0),метелка трейдер: приход,мепелко шрейер; п-ш0),False,0.43478260869565216,1.0,0.21752933057280888
237,"Глебов
лахтак
склад!",Глебов ЛаХтак СКЛад!,глебов лахтак склад!,глебов лахтак склад!,True,0.0,0.0,0.0
238,"лейка
зятек",лейка зяш6к,лейка зятек,лейка зяш6к,False,0.18181818181818182,0.5,0.07272727272727264
239,"захромать,",я хгЭмя,"захромать,",я хгэмя,False,0.8,2.0,0.5047619047619047
240,синклит:,@ЫнклЫЩ:,синклит:,@ынклыщ:,False,0.5,1.0,0.33333333333333337
241,"спа Князев спонтанный
почесываться усомниться обнимать ген
блондин всплеск Горлова ажурный","(.( '#Я306 (ЮОНЮФННЫЙ [""26Ы @М Я (#""% 10. {лфи {жск %фл4 жж%#` {СФМШЮЬСЯ",спа князев спонтанный почесываться усомниться обнимать ген блондин всплеск горлова ажурный,"(.( '#я306 (юонюфнный [""26ы @м я (#""% 10. {лфи {жск %фл4 жж%#` {сфмшюься",False,0.7777777777777778,1.1818181818181819,0.5481182795698925
242,"новодел обход Ромашко
Жолудь Гудкова выгода;
9475548212",новодел   обход   Ромашко Жолудь Гудкова выгода; 9475548212,новодел обход ромашко жолудь гудкова выгода; 9475548212,новодел   обход   ромашко жолудь гудкова выгода; 9475548212,False,0.07272727272727272,0.0,0.07901386748844375
243,"verb
база",Ф@гЬ база:,verb база,ф@гь база:,False,0.5555555555555556,1.0,0.3148148148148149
244,"ликбез
эпоха
дисковый
Чечура
Вареник",либез эпоха дискОВЬЙ Чечура Вареюк,ликбез эпоха дисковый чечура вареник,либез эпоха дисковьй чечура вареюк,False,0.1111111111111111,0.6,0.17031590413943365
245,finger),"{{""]",finger),"{{""]",False,1.0,1.0,1.0
246,"непроверенный
хохотнуть",непроверенный хохопут,непроверенный хохотнуть,непроверенный хохопут,False,0.13043478260869565,0.5,0.0456107660455487
247,36816,36816,36816,36816,True,0.0,0.0,0.0
248,успенский,Усп@нскчй,успенский,усп@нскчй,False,0.2222222222222222,1.0,0.10370370370370374
249,Рублев,Рублев,рублев,рублев,True,0.0,0.0,0.0
250,Юрлов,Юрлов,юрлов,юрлов,True,0.0,0.0,0.0
251,"Саков
Иудея",Сакос Иудея,саков иудея,сакос иудея,False,0.09090909090909091,0.5,0.036363636363636376
252,"lady
членский
подружка
Смолко",]афу членскчй подружка Смолко,lady членский подружка смолко,]афу членскчй подружка смолко,False,0.1724137931034483,0.5,0.11494252873563227
253,"натолкнуть
вразброд,
Семченко
служка",натолкнуть вразброд; Семченко служ ка,"натолкнуть вразброд, семченко служка",натолкнуть вразброд; семченко служ ка,False,0.05555555555555555,0.75,0.016366366366366458
254,"выстудить
Аврамчик -",ВСМДИГЬ АВРАМЧИ,выстудить аврамчик -,всмдигь аврамчи,False,0.35,1.0,0.14500000000000002
255,"Конов,",КонО8],"конов,",коно8],False,0.3333333333333333,1.0,0.13333333333333341
256,"взрослеть
оглашаться
ветровой",ВЗрОСЛеТЬ ОГЛашаься вегровоя,взрослеть оглашаться ветровой,взрослеть оглашаься вегровоя,False,0.10344827586206896,0.6666666666666666,0.03497536945812818
257,слега,слеео,слега,слеео,False,0.4,1.0,0.18666666666666665
258,ну-у,Ну,ну-у,ну,False,0.5,1.0,0.1333333333333333
259,"подвесить
Кучумов
ералаш",ПОДЕЕСИГЬ КЧМОВ ЕАЛИш,подвесить кучумов ералаш,подеесигь кчмов еалиш,False,0.25,1.0,0.15648148148148144
