index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
182,досугово-спортивный центр гармония,"Bpa84Errna-Cases-EcTeawe3e ""NOCYTOBO-CDOPTHBHbIR LEHTP""TAPMOHNA""",досугово-спортивный центр гармония,"bpa84errna-cases-ecteawe3e ""nocytobo-cdopthbhbir lehtp""tapmohna""",False,1.7941176470588236,1.0,0.6216299019607843
183,"We prepare for 
 Cambridge 
 English QualificationsTM","Wepreparefor Cambridge Engish Qualifications""",we prepare for   cambridge   english qualificationstm,"wepreparefor cambridge engish qualifications""",False,0.16981132075471697,0.8333333333333334,0.14211803570294135
184,Средняя школа 23,Cpeonaa ukona23.,средняя школа 23,cpeonaa ukona23.,False,0.875,1.0,0.5416666666666667
185,"СЕЧЕНОВСКИЙ 
 УНИВЕРСИТЕТ 
 НАУК О ЖИЗНИ",CEHSHOBOKHR YHHBEPCHTET HAYKOXM3HM,сеченовский   университет   наук о жизни,cehshobokhr yhhbepchtet haykoxm3hm,False,0.95,1.0,0.6303921568627451
186,"СРЕДНЯЯ 
 ОБЩЕОБРАЗОВАТЕЛЬНАЯ 
 ШКОЛА №143",BPASHTEILCTEOCAHKT-IETEPSYPTA KOMHTETDOOSPA3OEAEHN CPEIHAX OEWEOBPA3OBATEJIbHAX IKOJIAN143 CYTYEIEHHHMEYEHIHEMAHTTHHCKOEOX3HKA KPACHOIBAPJERCKOTOPAROHACAHKT-IIETEFEYH'A ISIGCAHKT.HETEPEYHHHCEAHACKHORKCHEKT.LUHTEPAA PEADPASOTM:OEEILHK-DXTHHACSMJO2O6 EHXOTHHEJHBOCKHECEHLEHPATIHNHSIEJHH CYEEOTACSNJOIKM,средняя   общеобразовательная   школа №143,bpashteilcteocahkt-ietepsypta komhtetdoospa3oeaehn cpeihax oeweobpa3obatejibhax ikojian143 cytyeiehhhmeyehihemahtthhckoeox3hka kpachoibapjerckotoparohacahkt-iietefeyh'a isigcahkt.hetepeyhhhceahackhorkchekt.luhtepaa peadpasotm:oeeilhk-dxthhacsmjo2o6 ehxothhejhbockhecehlehpatihnhsiejhh cyeeotacsnjoikm,False,6.976190476190476,2.75,0.6761904761904762
187,"Украинская 
 Торговая Гильдия",CnC BHPOGHHAMETAAIRKOALOPI yKpaHHCKaa ToproBaATuJibIua,украинская   торговая гильдия,cnc bhpoghhametaairkoalopi ykpahhckaa toprobaatujibiua,False,1.793103448275862,1.3333333333333333,0.6136653895274584
188,"СПОРТИВНАЯ ШКОЛА 
 ЯМАЛ",CIROPTAA HMAN,спортивная школа   ямал,ciroptaa hman,False,0.9565217391304348,1.0,0.6265328874024527
189,ХОРОВАЯ ШКОЛА Алые паруса ОРГАННЫЙ ЗАЛ,OPIAHHBIN3AI,хоровая школа алые паруса органный зал,opiahhbin3ai,False,1.0,1.0,1.0
190,СРЕДНЯЯ ШКОЛА 155,CPEIHAAIKOJIA 155,средняя школа 155,cpeihaaikojia 155,False,0.7647058823529411,0.6666666666666666,0.5098039215686274
191,"Здравствуй, ШКОЛА!",Bylalcmly TIKOJLAY,"здравствуй, школа!",bylalcmly tikojlay,False,1.0,1.0,0.6296296296296295
192,мебели,RL BEANMESENN,мебели,rl beanmesenn,False,2.1666666666666665,2.0,1.0
193,"ЦЕНТР 
 ПСИХОЛОГО-ПЕДАГОГИЧЕСКОЙ, 
 МЕДИЦИНСКОЙ И СОЦИАЛЬНОЙ 
 ПОМОЩИ",nCHXOTOTO-BEAArOrMECKOR IEHTP,"центр   психолого-педагогической,   медицинской и социальной   помощи",nchxototo-beaarormeckor iehtp,False,0.9710144927536232,1.0,0.8006829918374146
194,МФЮА,MOOA,мфюа,mooa,False,1.0,1.0,1.0
195,Управление Книги Видео,ynpaBneHNe KHNrN Bngeo,управление книги видео,ynpabnehne khnrn bngeo,False,0.9090909090909091,1.0,0.606060606060606
196,Street Shop,Street Shop,street shop,street shop,True,0.0,0.0,0.0
197,"СТАФФ 
 КИЕВСКИЙ КЛУБ 
 КУДО",空 A LTA中中 KHEBEKKR KAYE KYAD,стафф   киевский клуб   кудо,空 a lta中中 khebekkr kaye kyad,False,0.9642857142857143,1.5,0.5476190476190477
198,точка роста,TOYKA POCTA,точка роста,toyka pocta,False,0.9090909090909091,1.0,0.606060606060606
199,ЦЕНТР,LVEHTP OECTYTOEYBANO KRIEHTIE,центр,lvehtp oectytoeybano kriehtie,False,5.8,3.0,1.0
200,НАРУЖНАЯ СОГЛАСОВАНО РЕКЛАМА,COTJACOBAHO,наружная согласовано реклама,cotjacobaho,False,1.0,1.0,1.0
201,Территория красоты,TeppuTopusi  kpacoTbl C,территория красоты,tepputopusi  kpacotbl c,False,1.2222222222222223,1.5,0.6336553945249597
202,СКЛАД ОФИС ДЕМО-ЗЕЛ,CKJIAI OOHC JEMO-3AJ,склад офис демо-зел,ckjiai oohc jemo-3aj,False,0.8947368421052632,1.0,0.5640350877192983
203,ЛИГА,,лига,nan,False,1.0,1.0,1.0
204,ВЫЗОВ  ПЕРСОНАЛА,BbI30B NEPCOHANA RBE 4ca4rh21,вызов  персонала,bbi30b nepcohana rbe 4ca4rh21,False,1.6875,2.0,0.6020114942528736
205,Мил,MiEun,мил,mieun,False,1.6666666666666667,1.0,1.0
206,Абсолют Банк,AbcOnIOTBaHK,абсолют банк,abconiotbahk,False,1.0,1.0,1.0
207,ОДЕЖДА,OAEKNA 生,одежда,oaekna 生,False,1.3333333333333333,2.0,1.0
208,АПТЕКА,AIITEKA,аптека,aiiteka,False,1.1666666666666667,1.0,1.0
209,KUCHEND HOME,KOCHENLANDHOME,kuchend home,kochenlandhome,False,0.4166666666666667,1.0,0.13571428571428568
210,пальчики маникюр-педикюр,naAyuku MaHMKop-neAMK-Iop,пальчики маникюр-педикюр,naayuku mahmkop-neamk-iop,False,1.0,1.0,0.6122222222222222
211,город Солнца,nopogx AHua,город солнца,nopogx ahua,False,1.0,1.0,0.6085858585858586
212,ОЛЛЕГИЯ АДКОВАТОВ г. МОСКВЫ «ПРИЗЫВНИ,DNNETMR ABOKAY .MOC NIPW36BM,оллегия адковатов г. москвы «призывни,dnnetmr abokay .moc nipw36bm,False,0.8918918918918919,1.0,0.583011583011583
213,ТЕАТР Аквариум,,театр аквариум,nan,False,1.0,1.0,1.0
214,Ц,V,ц,v,False,1.0,1.0,1.0
215,ТВОЙ ДОКТОР,BDECE SCEELBAMLOMO BAN,твой доктор,bdece sceelbamlomo ban,False,1.9090909090909092,1.5,0.6212121212121213
216,МИНИМАРКЕТ,MVHNMAPKET,минимаркет,mvhnmapket,False,1.0,1.0,1.0
217,ХЛЫНОВ,XISIHOB,хлынов,xisihob,False,1.1666666666666667,1.0,1.0
218,КЛАССНЫЙ У ОЛОК,KJIACCHLIH YTOJIOK,классный у олок,kjiacchlih ytojiok,False,1.1333333333333333,1.0,0.625925925925926
219,АЗПРОМ Е,A3nPON A3GPACRPERLN BE EHC,азпром е,a3npon a3gpacrperln be ehc,False,3.125,2.0,0.6121794871794872
220,переулок якорный 10,nEPEynOK AKOPHbIN 10,переулок якорный 10,nepeynok akophbin 10,False,0.8421052631578947,0.6666666666666666,0.5298245614035089
221,ПРЕЧИСТЕНКА улица,NPEYNCTEHKA yn NUA,пречистенка улица,npeynctehka yn nua,False,1.0,1.5,0.6285403050108933
222,RUE DE POITOU,RUE POITOU RE VELLEDU TENPLE,rue de poitou,rue poitou re velledu tenple,False,1.6153846153846154,1.3333333333333333,0.3272283272283273
223,11,scecn HerpYp,11,scecn herpyp,False,6.0,2.0,1.0
224,ABBEY ROAD NW8,IEHADRIY ABBEY ROADNWS,abbey road nw8,iehadriy abbey roadnws,False,0.7857142857142857,1.0,0.2627372627372626
225,улица МОСКОВСКАЯ 5,booeed ynNLIA MOCKOBCKAR 5,улица московская 5,booeed ynnlia mockobckar 5,False,1.2777777777777777,1.0,0.5726495726495726
226,улица К.МАРКСА 26,ynHUA K.MAPKCA 26,улица к.маркса 26,ynhua k.mapkca 26,False,0.7058823529411765,0.6666666666666666,0.47058823529411764
227,улица Полевая 35,MoJIeBaa yauna 35,улица полевая 35,mojiebaa yauna 35,False,0.875,0.6666666666666666,0.5049019607843137
228,11 улица ГРИБОЕДОВА,11 ELOEE,11 улица грибоедова,11 eloee,False,0.8421052631578947,0.6666666666666666,0.48903508771929827
229,переулокъ,PHBOKOABHHBH nEPEYnOKb TAPANARORCHAR9IR. yK sorop npaaramcsesmeropasepacrpenoe yKasare JepaHeMocKoaceaoHroToanRHeTamqxHaaEaHR a6eecn y  aaO Kpaenen 30pa EpeMo 3acran (n 1920-e roz) a Mocxne popenonxnon my Haaxxmto-auseineccmapooopause m 6 CT:Ep.30.McKX.M：Bq.2005,переулокъ,phbokoabhhbh nepeynokb tapanarorchar9ir. yk sorop npaaramcsesmeropasepacrpenoe ykasare jepahemockoaceaohrotoanrhetamqxhaaeahr a6eecn y  aao kpaenen 30pa epemo 3acran (n 1920-e roz) a mocxne popenonxnon my haaxxmto-auseineccmapooopause m 6 ct:ep.30.mckx.m：bq.2005,False,29.11111111111111,26.0,1.0
230,57 СОВЕТСКАЯ улица,57 COBETCKAA yaHua,57 советская улица,57 cobetckaa yahua,False,0.7777777777777778,0.6666666666666666,0.5185185185185186
231,28а улица ЛИЛИЙ,28a yaHLa D H J H,28а улица лилий,28a yahla d h j h,False,0.8666666666666667,2.0,0.4993464052287582
232,улица КООПЕРАТИВНАЯ 15,YJIHLA KOOIEPATNBHAX 15,улица кооперативная 15,yjihla kooiepatnbhax 15,False,0.8636363636363636,0.6666666666666666,0.5480895915678525
233,УЛ. ЩЕПК ДОМ 29 ,TURERU 全 NSY 0OM29 S MM ,ул. щепк дом 29,tureru 全 nsy 0om29 s mm,False,1.2666666666666666,1.5,0.48309178743961356
234,КАК МЫ РАБОТАЕМ,品 KAK MbI PA5OTAEM BNOCTARIRETE MCBRVBAENCR OOCTAAEREN BN ONLNAETE 3AREKY CEARN JAKAT TIPZOOTF4EHNR,как мы работаем,品 kak mbi pa5otaem bnoctarirete mcbrvbaencr ooctaaeren bn onlnaete 3areky cearn jakat tipzootf4ehnr,False,6.466666666666667,4.333333333333333,0.6154882154882155
235,18,SLCUROGM 8,18,slcurogm 8,False,4.5,2.0,1.0
236,RICE,RICE,rice,rice,True,0.0,0.0,0.0
237,нут,HyT,нут,hyt,False,1.0,1.0,1.0
238,DONATiON,DONATION,donation,donation,True,0.0,0.0,0.0
239,НУТ,HYT,нут,hyt,False,1.0,1.0,1.0
240,RICE,RICE,rice,rice,True,0.0,0.0,0.0
241,CAR,CAR,car,car,True,0.0,0.0,0.0
242,Firefly,Hinfi jinzhengglass.en.alibaba.com,firefly,hinfi jinzhengglass.en.alibaba.com,False,4.285714285714286,2.0,0.5203081232492996
243,DONATION,DONATION,donation,donation,True,0.0,0.0,0.0
244,PEACE  TRUE LOVE,PEACE TU:LOVE ,peace  true love,peace tu:love,False,0.25,0.6666666666666666,0.0987179487179487
245,Home,Home hcindfalw lomorrosr,home,home hcindfalw lomorrosr,False,5.0,2.0,0.16666666666666663
246,ДЛЯ ХОРОШЕГО НЕФТЯННИКА,》 AAR XOPOLLIerO NOTANNIKA,для хорошего нефтянника,》 aar xopolliero notannika,False,1.0869565217391304,1.3333333333333333,0.6120401337792643
247,PASTA,pASIA,pasta,pasia,False,0.2,1.0,0.09333333333333327
248,ДЛЯ / ЛУЧШЕГО / ДИРЕКТОРА,AAR AYYLLero AMPEKTOPA,для / лучшего / директора,aar ayyllero ampektopa,False,0.92,1.0,0.6096969696969696
249,Raspberry, Raspberry,raspberry,raspberry,True,0.0,0.0,0.0
250,TRAVEL,TRAVEL,travel,travel,True,0.0,0.0,0.0
251,NATRII HYDROCARBON,Bka NATRII CT WKOJUEKLMOHIKPOBAHNE www.dvaveka.nu,natrii hydrocarbon,bka natrii ct wkojueklmohikpobahne www.dvaveka.nu,False,2.111111111111111,2.0,0.43121693121693117
252,FOOD DONATION,FOOD DONATION,food donation,food donation,True,0.0,0.0,0.0
253,ACAT BEKKY,BERKY,acat bekky,berky,False,0.6,1.0,0.5666666666666667
254,CanStockPhoto.com,CanStockPhoto.com,canstockphoto.com,canstockphoto.com,True,0.0,0.0,0.0
255,банк россии 10 рублей 2022,POCCHU BAHK PVBJIER 2 2 2 O,банк россии 10 рублей 2022,pocchu bahk pvbjier 2 2 2 o,False,0.8846153846153846,1.4,0.5381223714557049
256,НотарiуС,Homapiy,нотарiус,homapiy,False,0.875,1.0,0.5773809523809523
257,100 EURO,EURO 100 EURO 200 500,100 euro,euro 100 euro 200 500,False,1.625,1.5,0.373015873015873
258,DREA S,S,drea s,s,False,0.8333333333333334,0.5,1.0
259,СЕЛЬД,00）,сельд,00）,False,1.0,1.0,1.0
260,ЧЕЛОВЕК ТРУДА,nA,человек труда,na,False,1.0,1.0,1.0
261,"В баньку заходи, если чё","B BAHbKY BaxoAn, yE ECAN","в баньку заходи, если чё","b bahbky baxoan, ye ecan",False,0.8333333333333334,1.0,0.5277777777777777
262,2,,2,nan,False,3.0,1.0,1.0
263,OF NATURE,COV NATURE OF,of nature,cov nature of,False,0.5555555555555556,1.0,0.16524216524216528
264,РОССИЮ!,Bocuio!,россию!,bocuio!,False,0.8571428571428571,1.0,0.5714285714285714
265,На отопление,dho omonnee ONU,на отопление,dho omonnee onu,False,1.1666666666666667,1.5,0.6166666666666667
266,NK OF RUSSIA,,nk of russia,nan,False,0.9166666666666666,1.0,0.5277777777777779
267,не жалко добавь не хватает возьми,HEHAIHO AOSARS MEHBATAET B03hMK,не жалко добавь не хватает возьми,hehaiho aosars mehbataet b03hmk,False,0.9090909090909091,1.0,0.6041055718475072
268,Что за надпись ПТТ на банкоматах в Турции? Это банк?,"UTO3aHaAnNCb""ITT""Ha 6aKoMaTaxBTypunn?To 6aHK? TRAVELASKRU",что за надпись птт на банкоматах в турции? это банк?,"uto3ahaanncb""itt""ha 6akomataxbtypunn?to 6ahk? travelaskru",False,1.0384615384615385,1.0,0.67204228520018
269,Yeb ,yotibdi,yeb,yotibdi,False,1.6666666666666667,1.0,0.3492063492063492
270,СБЕР Для жизни,CBEP  *3H,сбер для жизни,cbep  *3h,False,0.8571428571428571,1.0,0.5449735449735449
271,00 EU,100EU,00 eu,100eu,False,0.4,1.0,0.1333333333333333
272,"Эй, бизнесмены ! К вам опять из банка приходили",.6CM KBaM OnT3 6aa npxon,"эй, бизнесмены ! к вам опять из банка приходили",.6cm kbam ont3 6aa npxon,False,0.9148936170212766,1.0,0.58274231678487
273,ЧТО НИБУДЬ ПОПИТЬ СО ВКУСОМ ЛИМОНА,4TO HNEyUb nOnNTb COBRYCOM JNMOHA,что нибудь попить со вкусом лимона,4to hneyub nonntb cobrycom jnmoha,False,0.8823529411764706,1.0,0.5870469399881164
274,MasterCard VISA,VISA Mastercard,mastercard visa,visa mastercard,False,0.6666666666666666,1.0,0.2170940170940171
275,CRISIS,CRISIS,crisis,crisis,True,0.0,0.0,0.0
276,САНКТ ПЕТЕРБУРГ ПЕТР I ПРЕОБРАЗОВАТЕЛЬ,,санкт петербург петр i преобразователь,nan,False,1.0,1.0,1.0
277,Ces e emps des cerises,Ceste Kemps des cerises rr   oL oCL AoC pg Py Py    福 uoc wel ol  p3 Py p3   富家福 pCakpGDfRog Oo0,ces e emps des cerises,ceste kemps des cerises rr   ol ocl aoc pg py py    福 uoc wel ol  p3 py p3   富家福 pcakpgdfrog oo0,False,3.409090909090909,4.0,0.3933080808080808
278,Сеченовский Университет,CHEIORCERiYEVIBEPCETET CTMnIb HABNFATOP PA3PA5OTKAM3rOTOBNEHMEMMOHTAKPEKNAMHbIXKOHCTPYKLN www.sign365.ru,сеченовский университет,cheiorceriyevibepcetet ctmnib habnfatop pa3pa5otkam3rotobnehmemmohtakpeknamhbixkohctpykln www.sign365.ru,False,4.478260869565218,2.5,0.6489687848383501
279,НАУКОЖИЗ,HAVKOZIDY HABNFATOP CTVnb PA3PA5OTKA.V3rOTOBNEHMEVMOHTAKPEKNAMHbIXKOHCTPYKLN www.sign365.ru,наукожиз,havkozidy habnfatop ctvnb pa3pa5otka.v3rotobnehmevmohtakpeknamhbixkohctpykln www.sign365.ru,False,11.375,5.0,1.0
280,московский педагогический государственный университет,SIODXETHOE OSPA3OBATEIbHOEYNPEXLEHME DEAEPARSHOE TOCVAAPCTBEHNOE BCBETOOSPA3OBAHM MOCKOBCKMM NEnATOTNYECKNN FOCYAAPCTBEHHbIN YHNBEPCMTET>,московский педагогический государственный университет,siodxethoe ospa3obateibhoeynpexlehme deaeparshoe tocvaapctbehnoe bcbetoospa3obahm mockobckmm nenatotnyecknn focyaapctbehhbin yhnbepcmtet>,False,2.5283018867924527,2.25,0.640499472065372
281,оптика,OIITNKA,оптика,oiitnka,False,1.1666666666666667,1.0,1.0
282,лужский государственный университет,,лужский государственный университет,nan,False,1.0,1.0,1.0
283,БОМБИЧЕСКАЯ ШАУРМА,6OM6MHECKAR LWAYPMA,бомбическая шаурма,6om6mheckar lwaypma,False,1.0,1.0,0.6306042884990253
284,СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ АЭРОКОСМИЧЕСКИЙ УНИВЕРСИТЕТ имени академика М.Ф. Решетнёва, rOCyAAPCTBEHHbIN CHENPCKHN YHNBEPCNTET A3POKOCMNYECKNN M.o.PeWeTHeBa MMeHN akaAeMuka,сибирский государственный аэрокосмический университет имени академика м.ф. решетнёва,rocyaapctbehhbin chenpckhn yhnbepcntet a3pokocmnyecknn m.o.pewetheba mmehn akaaemuka,False,0.9761904761904762,1.0,0.6865079365079365
285,ЕВРОПЕЙСКИЙ УНИВЕРСИТЕТ ГОСТИНАЯ ПРОФЕССОРСКИЙ КЛУБ,H EBPOIEHCKHH VHNBEPCHTET TOCTHHAA IIPOPECCOPCKHH KJIVE,европейский университет гостиная профессорский клуб,h ebpoiehckhh vhnbepchtet tocthhaa iipopeccopckhh kjive,False,1.0,1.2,0.6162804515745692
286,кристалл ювелирный магазин,KPHCTAAA COENPISN-MAFASINH,кристалл ювелирный магазин,kphctaaa coenpisn-mafasinh,False,0.9615384615384616,1.0,0.641025641025641
287,брэнд медиа,BP3HO MEAVA,брэнд медиа,bp3ho meava,False,0.9090909090909091,1.0,0.606060606060606
288,аптека,VEM CA GAHTEKA ,аптека,vem ca gahteka,False,2.3333333333333335,3.0,1.0
289,АПТЕКА,+ANTEKA,аптека,+anteka,False,1.1666666666666667,1.0,1.0
290,"Акционерное общество Клинический госпиталь ""НейроВита"" ","Knuwqeckwi rocnTanb ""HeipoButan","акционерное общество клинический госпиталь ""нейровита""","knuwqeckwi rocntanb ""heipobutan",False,0.9444444444444444,1.0,0.6158900836320191
291,Шаурма,WoypMa S,шаурма,woypma s,False,1.3333333333333333,2.0,1.0
292,УНИВЕРСИТЕТ,YHMBEPCHTETMTNO,университет,yhmbepchtetmtno,False,1.3636363636363635,1.0,1.0
293,cfmoto,CFMOT CARON MOTOTOXNRKH,cfmoto,cfmot caron mototoxnrkh,False,2.8333333333333335,3.0,0.14782608695652166
294,государственный университет высшая школа экономики,FOCYAAPCTBEHHbIN YHNBEPCHTET BbICUAX KOIA OKOHOMHKH WWW.TAB.RU SoumEnutET,государственный университет высшая школа экономики,focyaapctbehhbin yhnbepchtet bbicuax koia okohomhkh www.tab.ru soumenutet,False,1.38,1.4,0.6217351598173515
295,Жилфонд,《KMnGOHA》,жилфонд,《kmngoha》,False,1.2857142857142858,1.0,1.0
296,ОТЧЕТ о деятельности Муниципальной библиотечной,OneRTenbnOCTM OT4ET MyanoGHnnoe cwcTesIropana Tae 3a2016ron,отчет о деятельности муниципальной библиотечной,onertenbnoctm ot4et myanoghnnoe cwctesiropana tae 3a2016ron,False,1.1914893617021276,1.2,0.6156990022839284
297,ЛАВКА,,лавка,nan,False,1.0,1.0,1.0
298,сележ электро,CEAE>K-3AEKTPO,сележ электро,ceae>k-3aektpo,False,1.0769230769230769,1.0,1.0
299,материалы 67-й универсальной научно- технической конференции студентов и молодых учёных,MATEPHAJIhI 6AYEHBEPCITETCSOAHAYVHO CTAEHTOSRNOIOXEEHNX TEXINNECKORKOHTER,материалы 67-й универсальной научно- технической конференции студентов и молодых учёных,matephajihi 6ayehbepcitetcsoahayvho ctaehtosrnoioxeehnx texinneckorkohter,False,0.9770114942528736,1.0,0.6330761559859339
300,юность,IOHOCTD,юность,iohoctd,False,1.1666666666666667,1.0,1.0
301,RISE LOUTEK,RISELOUTEK,rise loutek,riseloutek,False,0.09090909090909091,1.0,0.018181818181818188
302,О,0,о,0,False,1.0,1.0,1.0
303,алерея,DbIBECKA BbIBECKA CKA TATEPER S5D,алерея,dbibecka bbibecka cka tateper s5d,False,5.5,5.0,1.0
304,император ба,MIEPATO,император ба,miepato,False,1.0,1.0,1.0
305,КОНГРЕСС, KOHFPECC MHOEOT ECTEOEOCaMOVEBH Bosunowege,конгресс,kohfpecc mhoeot ecteoeocamovebh bosunowege,False,5.25,4.0,1.0
